rank,isbn,name,gender,age,subject
19,9791195522125,언어의 온도 :말과 글에는 나름의 따뜻함과 차가움이 있다,male,20,Literature
20,9788965705451,미중전쟁 :김진명 장편소설,male,20,Literature
1,9791160560510,열두 발자국,male,20,NS
2,9788960867093,놓지 마 과학!,male,20,NS
3,9788937856648,내일은 실험왕 :본격 대결 과학실험 만화,male,20,NS
3,9791162207031,놓지 마 과학!,male,20,NS
5,9788926384466,"(코믹 메이플스토리) 수학도둑 :창의사고력 강화, 수리논술력을 키워 주는 스토리텔링 수학의 선구자!",male,20,NS
6,9788926382561,(코믹 메이플스토리) 수학도둑 :지식·능력·경험을 융합하여 정리하는 No.1 수학학습만화,male,20,NS
6,9791162202425,놓지 마 과학!,male,20,NS
8,9791162337561,내일은 실험왕 :본격 대결 과학실험 만화,male,20,NS
9,9788926387986,"(코믹 메이플스토리) 수학도둑 :창의사고력 강화, 수리논술력을 키워 주는 스토리텔링 수학의 선구자!",male,20,NS
9,9788926395486,(코믹 메이플스토리) 수학도둑 :사고력과 이해력을 향상시켜 주는 국내 최초 수학논술만화,male,20,NS
9,9788937839726,내일은 실험왕 :본격 대결 과학실험 만화,male,20,NS
12,9788960863545,놓지 마 과학!,male,20,NS
13,9788937889981,내일은 실험왕 :본격 대결 과학실험 만화,male,20,NS
13,9788960869646,놓지 마 과학!,male,20,NS
13,9788960869929,놓지 마 과학!,male,20,NS
16,9788926379943,(코믹 메이플스토리) 수학도둑 :지식·능력·경험을 융합하여 정리하는 No.1 수학학습만화,male,20,NS
16,9788926384626,"(코믹 메이플스토리) 수학도둑 :창의사고력 강화, 수리논술력을 키워 주는 스토리텔링 수학의 선구자!",male,20,NS
16,9788926387757,"(코믹 메이플스토리) 수학도둑 :창의사고력 강화, 수리논술력을 키워 주는 스토리텔링 수학의 선구자!",male,20,NS
16,9791162334669,내일은 실험왕 :본격 대결 과학실험 만화,male,20,NS
20,9788937884832,내일은 실험왕 :본격 대결 과학실험 만화,male,20,NS
1,9791162540640,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가,male,20,Philosophy
2,9791130620459,철학은 어떻게 삶의 무기가 되는가 :불확실한 삶을 돌파하는 50가지 생각 도구,male,20,Philosophy
3,9788965746669,당신이 옳다 :정혜신의 적정심리학,male,20,Philosophy
4,9791196067694,12가지 인생의 법칙 :혼돈의 해독제,male,20,Philosophy
5,9788901219943,신경 끄기의 기술 :인생에서 가장 중요한것만 남기는 힘,male,20,Philosophy
6,9791186757093,"자존감 수업 :하루에 하나, 나를 사랑하게 되는 자존감 회복 훈련",male,20,Philosophy
7,9788901230658,시작의 기술 :침대에 누워서 걱정만 하는 게으른 완벽주의자를 위한 7가지 무기,male,20,Philosophy
8,9788996991342,미움받을 용기 :자유롭고 행복한 삶을 위한 아들러의 가르침,male,20,Philosophy
8,9788997575336,습관의 재발견 :기적 같은 변화를 불러오는 작은 습관의 힘,male,20,Philosophy
10,9788935212484,다산의 마지막 공부 :마음을 지켜낸다는 것,male,20,Philosophy
11,9788995516287,아름다운 가치 사전,male,20,Philosophy
12,9788950981082,바닷가 작업실에서는 전혀 다른 시간이 흐른다 :슈필라움의 심리학,male,20,Philosophy
13,9788964960035,나는 나의 주인,male,20,Philosophy
14,9788954637169,(법륜 스님의) 행복 :행복해지고 싶지만 길을 몰라 헤매는 당신에게,male,20,Philosophy
15,9788947540674,오리지널스 :어떻게 순응하지 않는 사람들이 세상을 움직이는가,male,20,Philosophy
16,9788937837654,"정리하는 뇌 :디지털 시대, 정보와 선택 과부하로 뒤엉킨 머릿속과 일상을 정리하는 기술",male,20,Philosophy
17,9791185952987,(비울수록 사람을 더 채우는) 말그릇,male,20,Philosophy
18,9788950963613,평균의 종말 :평균이라는 허상은 어떻게 교육을 속여왔나,male,20,Philosophy
19,9788965481553,마인드 스쿨 =Mind school,male,20,Philosophy
19,9791187962540,심리학이 이렇게 쓸모 있을 줄이야,male,20,Philosophy
1,9788957363065,(만화로 보는)그리스 로마 신화,male,20,Religion
2,9788957363034,(만화로 보는)그리스 로마 신화,male,20,Religion
3,9788957363010,(만화로 보는)그리스 로마 신화,male,20,Religion
3,9788957363140,(만화로 보는)그리스 로마 신화,male,20,Religion
5,9788957363058,(만화로 보는)그리스 로마 신화,male,20,Religion
6,9788957363072,(만화로 보는)그리스 로마 신화,male,20,Religion
7,9788957363188,(만화로 보는)그리스 로마 신화,male,20,Religion
8,9788957363171,(만화로 보는)그리스 로마 신화,male,20,Religion
9,9788957363041,(만화로 보는)그리스 로마 신화,male,20,Religion
10,9788957363102,(만화로 보는)그리스 로마 신화,male,20,Religion
10,9788957363157,(만화로 보는)그리스 로마 신화,male,20,Religion
12,9788957363089,(만화로 보는)그리스 로마 신화,male,20,Religion
12,9788957363133,(만화로 보는)그리스 로마 신화,male,20,Religion
14,9788953331211,(그림으로 보는) 그리스 로마 신화 :어린이 처음 인문학,male,20,Religion
14,9788990103192,(만화로 보는)그리스 로마 신화,male,20,Religion
16,9788957363027,(만화로 보는)그리스 로마 신화,male,20,Religion
16,9788957363096,(만화로 보는)그리스 로마 신화,male,20,Religion
16,9788990103208,(만화로 보는)그리스 로마 신화,male,20,Religion
19,9788950971366,그리스 로마 신화,male,20,Religion
20,9788950971380,그리스 로마 신화,male,20,Religion
1,9791135422225,(50대 사건으로 보는) 돈의 역사 =The history of money,male,20,SS
2,9791187481539,앞으로 5년 한국의 미래 시나리오,male,20,SS
3,9788901230801,나의 월급 독립 프로젝트 :3년 만에 30억 벌고 퇴사한 슈퍼개미의 실전 주식투자 생중계,male,20,SS
4,9788901229614,초예측 :세계 석학 8인에게 인류의 미래를 묻다,male,20,SS
5,9788934985068,팩트풀니스 :우리가 세상을 오해하는 10가지 이유와 세상이 생각보다 괜찮은 이유,male,20,SS
6,9788934977841,호모 데우스 :미래의 역사,male,20,SS
7,9788934995791,대변동 :무엇을 선택하고 어떻게 변화할 것인가,male,20,SS
8,9791130621388,결단 :자수성가 백만장자들의 압도적 성공의 비밀,male,20,SS
9,9788965708056,이게 경제다 :한국 경제가 확 잡히는 최배근 교수의 팩트 저격,male,20,SS
10,9788965707691,포노 사피엔스 =스마트폰이 낳은 신인류 /Phono sapiens,male,20,SS
10,9791187993575,"앞으로 10년, 대한민국 부동산 :2019-2029",male,20,SS
12,9788925566511,월급쟁이 부자로 은퇴하라 :3년 만에 30년 치 연봉을 번 김 과장의 시스템 마련법,male,20,SS
13,9788965132288,어떻게 살 것인가,male,20,SS
13,9788994909073,(허영만의) 3천만원 :왕초보 허영만의 주식투자 도전기,male,20,SS
15,9791130620893,돈 공부는 처음이라 :0원부터 시작하는 난생처음 부자 수업,male,20,SS
16,9788965706908,초격차 :넘볼 수 없는 차이를 만드는 격,male,20,SS
17,9791188248674,"(간단함, 병맛, 솔직함으로 기업의 흥망성쇠를 좌우하는) 90년생이 온다",male,20,SS
18,9791158510619,타이탄의 도구들 :1만 시간의 법칙을 깬 거인들의 61가지 전략,male,20,SS
19,9791157061402,수축사회 :성장 신화를 버려야 미래가 보인다,male,20,SS
20,9791196625900,"다시 부동산을 생각한다 :부동산 규제 시대, 세그먼트가 답이다",male,20,SS
1,9788937883323,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
2,9788937883316,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
3,9788937889783,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
4,9788937883309,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
4,9788937899225,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
6,9788937883293,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
7,9788937838385,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
8,9788932473802,어디서 살 것인가 :우리가 살고 싶은 곳의 기준을 바꾸다,male,20,TE
9,9788937899218,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
9,9791162337479,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
11,9788937838378,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
11,9791188700288,아이를 위한 하루 한 줄 인문학 :내면의 힘이 탄탄한 아이를 만드는 인생 문장 100,male,20,TE
13,9788937884931,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
13,9788937899010,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
13,9791162334041,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
16,9788937884962,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
16,9788937884993,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
18,9791162334898,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
19,9788937899232,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
20,9788937899249,내일은 발명왕 :본격 대결 과학발명 만화,male,20,TE
1,9788968331862,방구석 미술관 :가볍고 편하게 시작하는 유쾌한 교양 미술,male,30,art
1,9791162730249,(난생 처음 한번 공부하는) 미술 이야기,male,30,art
3,9791189344627,미술관에 간 심리학 :나는 심리학을 공부하러 미술관에 간다,male,30,art
4,9788998209056,"내 인생의 첫 골프 수업 :초보 골퍼 김 대리, 7주 만에 라운드",male,30,art
4,9791196583002,무슨 영화를 보겠다고 :좋은 영화를 찾아 방황하는 히치하이커들을 위한 유쾌한 안내서,male,30,art
6,9788950980337,빈센트 나의 빈센트 =정여울의 반 고흐 에세이 /Vincent my Vincent,male,30,art
6,9788964358306,(난생 처음 한번 공부하는) 미술 이야기,male,30,art
6,9788970596525,오래된 것들은 다 아름답다 :승효상의 건축여행,male,30,art
6,9791196533403,심미안 수업 =어떻게 가치 있는 것을 알아보는가 /Esthetic sense,male,30,art
10,9788964359402,(난생 처음 한번 공부하는) 미술 이야기,male,30,art
10,9791187150565,미술관에 간 화학자 :두 번째 이야기,male,30,art
12,9788934939429,간송 전형필 :한국의 미를 지킨 대수장가 간송의 삶과 우리 문화재 수집 이야기,male,30,art
12,9788978494182,(New) 수영 교본 :한권으로 완성하는 이상적인 수영법,male,30,art
12,9788978494618,(현정화의) 퍼펙트 탁구 교본 =Perfect table tennis,male,30,art
12,9791187856672,세상을 바꾼 100장의 사진,male,30,art
16,9788936475604,추사 김정희 :산은 높고 바다는 깊네,male,30,art
16,9788936609887,(알기 쉽게. 정확하게. 필요한 내용들로 구성한) 3쿠션 system 실전당구 :Five & half system 집중분석 수록,male,30,art
16,9788952798336,사진을 읽어드립니다 :어디선가 본 적 있는 사진에 관한 이야기,male,30,art
16,9788964942741,당구 300 교과서 :클루망·브롬달·쿠드롱 세계 챔피언의 3쿠션 300코스,male,30,art
16,9791160021219,골프 초보자가 가장 알고 싶은 100가지 :비기너가 100돌이를 넘어서는 골프 연습법,male,30,art
1,9791189938338,(단 한 권을 읽어도 제대로 남는) 메모 독서법,male,30,general
2,9788954653848,쾌락독서 :개인주의자 문유석의 유쾌한 책 읽기,male,30,general
3,9791196376499,나를 채우는 인문학 :문득 내 삶에서 나를 찾고 싶어질 때,male,30,general
4,9788994120997,지적 대화를 위한 넓고 얕은 지식,male,30,general
5,9788935212729,초서抄書 독서법 :읽고 가려 뽑아 내 글로 정리하는 힘,male,30,general
6,9788994120966,지적 대화를 위한 넓고 얕은 지식,male,30,general
6,9791188612956,된다! 김메주의 유튜브 영상 만들기 =예능 자막부터 비밀스러운 광고 수익까지! /Gotcha! Kim Mejoo's making Youtube contents,male,30,general
8,9788994120966,지적 대화를 위한 넓고 얕은 지식,male,30,general
8,9791162241349,(비됴클래스 하줜의) 유튜브 동영상 편집 :초보자도 쉽게! 유튜버를 위한 프리미어 프로 필수 기능과 활용법 25가지,male,30,general
8,9791189347024,책으로 치유하는 시간 :세계문학으로 읽는 상처 테라피,male,30,general
11,9788956055466,책은 도끼다 :박웅현 인문학 강독회,male,30,general
12,9788935211609,1시간에 1권 퀀텀 독서법 :하루 30분 3주면 된다!,male,30,general
12,9788994120997,지적 대화를 위한 넓고 얕은 지식,male,30,general
12,9791160402490,"혼자 남은 밤, 당신 곁의 책 :탐서주의자 표정훈, 그림 속 책을 탐하다",male,30,general
15,9788932474007,디지털 유인원,male,30,general
15,9788956056609,"다시, 책은 도끼다 :박웅현 인문학 강독회",male,30,general
15,9788984077546,"(AI, 빅데이터에 숨어 있는) 수학의 아름다움 :구글 연구 개발자가 들려주는 알고리즘 속 수학 이야기",male,30,general
15,9788996634256,"인문의 바다에 빠져라 :인문 뿌리지식, 풍부한 현실사례, 현장감 넘치는 강의",male,30,general
15,9791186659564,윈도우 10 무작정 따라하기,male,30,general
15,9791186697474,파이썬으로 데이터 주무르기 :독특한 예제를 통해 배우는 데이터 분석 입문,male,30,general
1,9788934972464,"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문",male,30,history
2,9788934982975,21세기를 위한 21가지 제언 :더 나은 오늘은 어떻게 가능한가,male,30,history
3,9788971998557,역사의 역사 =History of writing history,male,30,history
4,9788982641374,"우린 너무 몰랐다 :해방, 제주4·3과 여순민중항쟁",male,30,history
5,9791189159313,오! 한강,male,30,history
6,9791189159320,오! 한강,male,30,history
7,9791189159306,오! 한강,male,30,history
8,9788936477134,나의 문화유산답사기,male,30,history
8,9791189159283,오! 한강,male,30,history
10,9791189159290,오! 한강,male,30,history
11,9788952799333,대항해시대의 탄생 :세계사의 흐름을 바꾼 위대한 모험,male,30,history
12,9791130621968,역사의 쓸모 :자유롭고 떳떳한 삶을 위한 22가지 통찰,male,30,history
13,9788933870693,설민석의 조선왕조실록 :대한민국이 선택한 역사 이야기,male,30,history
13,9788974839840,지도에서 사라진 나라들 :오늘의 세계를 만들고 소멸한 나라들의 역사,male,30,history
15,9788971996096,"나의 한국현대사 :1959-2014, 55년의 기록",male,30,history
16,9791188522316,(결국 이기는) 사마의,male,30,history
17,9788936477127,나의 문화유산답사기,male,30,history
17,9788954656191,그분을 생각한다,male,30,history
19,9788936474409,나의 문화유산답사기,male,30,history
19,9791187822318,이런 전쟁,male,30,history
1,9788960863132,영어책 한 권 외워봤니? :딱 한 권만 넘으면 영어 울렁증이 사라진다,male,30,Language
2,9791190030052,"다시, 책으로 :순간접속의 시대에 책을 읽는다는 것",male,30,Language
3,9791162207178,(저절로 몸에 새겨지는) 몰입 영어,male,30,Language
4,9788960497498,미국 영어 회화 문법 =Grammar context,male,30,Language
5,9788960497504,미국 영어 회화 문법 =Grammar context,male,30,Language
6,9788965962205,(지적이고 아름다운 삶을 위한) 라틴어 수업,male,30,Language
6,9791157523399,영어회화 100일의 기적 :100일 후에는 나도 영어로 말한다!,male,30,Language
8,9791157527731,왕초보 영어회화 100일의 기적 :100일 후에는 나도 영어로 말한다!,male,30,Language
8,9791162540183,27년 동안 영어 공부에 실패했던 39세 김과장은 어떻게 3개월 만에 영어 천재가 됐을까 :90일의 독한 훈련이 만드는 기적 같은 변화,male,30,Language
10,9791188808816,어원 덕분에 영어 공부가 쉬워졌습니다 :쉽고 재미있게 배우는 영어 어원 그림책,male,30,Language
11,9788960476356,영어발음 & 리듬 훈련노트 =English pronunciation & rhythm training booklet,male,30,Language
11,9791130615608,중국어 천재가 된 홍 대리 :딱 6개월 만에 중국어로 대화하는 법,male,30,Language
11,9791161500973,나의 영어 사춘기 :대한민국 영포자들의 8주 영어 초보 탈출 프로젝트,male,30,Language
11,9791189683078,국어사전 혼내는 책 :우리말의 집을 튼튼하게 짓기 위하여,male,30,Language
15,9788993178869,"영어의 힘 :수많은 경쟁과 위협, 몰락의 순간에서 세계 최고의 히트상품이 되기까지",male,30,Language
15,9791130614427,"근데, 영화 한 편 씹어먹어 봤니? :영화 딱 한 편만 넘어서면 영어를 원어민처럼 말할 수 있다!",male,30,Language
15,9791159241154,여행 영어 무작정 따라하기 :말이 통하면 여행의 품격이 달라진다,male,30,Language
15,9791160022216,맞춤법을 알고 나니 사회생활이 술술 풀렸습니다 :한국인이 가장 많이 틀리는 맞춤법 70가지,male,30,Language
19,9788937846243,플루언트 =영어 유창성의 비밀 /Fluent,male,30,Language
19,9788974572884,강성태 영단어 :암기하지 않아도 암기되는 공신들의 영단어 공부 비법,male,30,Language
1,9788965746836,천년의 질문 :조정래 장편소설,male,30,Literature
2,9788965746843,천년의 질문 :조정래 장편소설,male,30,Literature
3,9788965746829,천년의 질문 :조정래 장편소설,male,30,Literature
4,9788965705468,미중전쟁 :김진명 장편소설,male,30,Literature
5,9788954655699,연필로 쓰기 :김훈 산문,male,30,Literature
6,9788965705451,미중전쟁 :김진명 장편소설,male,30,Literature
7,9791187192466,예언 =Prediction,male,30,Literature
8,9788973377947,(趙廷來 大河小說) 太白山脈,male,30,Literature
9,9791187498384,고요할수록 밝아지는 것들 :혜민 스님과 함께 지혜와 평온으로 가는 길,male,30,Literature
10,9788937473135,82년생 김지영 :조남주 장편소설,male,30,Literature
11,9788965744023,정글만리 :조정래 장편소설,male,30,Literature
12,9791186340691,글자전쟁 :김진명 장편소설,male,30,Literature
13,9788965744030,정글만리 :조정래 장편소설,male,30,Literature
13,9788973378067,(趙廷來 大河小說) 아리랑,male,30,Literature
15,9788936433598,채식주의자:한강 연작소설,male,30,Literature
15,9788954655972,여행의 이유 :김영하 산문,male,30,Literature
15,9788973378050,(趙廷來 大河小說) 아리랑,male,30,Literature
15,9788973378319,한강:趙廷來 大河小說,male,30,Literature
19,9788932919683,죽음 :베르나르 베르베르 장편소설,male,30,Literature
20,9788965745617,풀꽃도 꽃이다 :조정래 장편소설,male,30,Literature
1,9788965708063,시간은 흐르지 않는다 :우리의 직관 너머 물리학의 눈으로 본 우주의 시간,male,30,NS
2,9791160560510,열두 발자국,male,30,NS
3,9788932471631,이기적 유전자 :진화론의 새로운 패러다임,male,30,NS
4,9788934995371,"인류의 미래 :화성 개척, 성간여행, 불멸, 지구를 넘어선 인간에 대하여",male,30,NS
4,9791189198343,침묵하는 우주 :우주에 우리만 있는가?,male,30,NS
6,9791164050093,경이로운 우주 :낭만적이면서도 과학적인 시선으로 본 우리의 우주,male,30,NS
7,9788983718914,김상욱의 양자 공부 :완전히 새로운 현대 물리학 입문,male,30,NS
8,9788965706205,보이는 세상은 실재가 아니다 :카를로 로벨리의 존재론적 물리학 여행,male,30,NS
8,9788996588733,"(정재승의) 과학콘서트 :복잡한 세상, 명쾌한 과학",male,30,NS
8,9791196404123,나무의 시간 :내촌목공소 김민식의 나무 인문학,male,30,NS
11,9788962622775,아름다움의 진화 :연애의 주도권을 둘러싼 성 갈등의 자연사,male,30,NS
11,9791155427545,이런 것도 사이언스 :알아두면 쓸모 있는 일상 과학 사용법 64가지,male,30,NS
13,9788983711892,코스모스 :특별판,male,30,NS
13,9788998933340,What am I :국내 최고 뇌의학자가 전하는 '생물학적 인간'에 대한 통찰,male,30,NS
13,9791189932176,나우: 시간의 물리학 :지금이란 무엇이고 시간은 왜 흐르는가,male,30,NS
16,9788952798398,"화학, 알아두면 사는 데 도움이 됩니다",male,30,NS
16,9788962622508,떨림과 울림 :물리학자 김상욱이 바라본 우주와 세계 그리고 우리,male,30,NS
16,9788972916802,호킹의 빅 퀘스천에 대한 간결한 대답,male,30,NS
16,9791158711016,과학을 쿠키처럼 :한입에 쏙 들어가는 물리학,male,30,NS
16,9791162339909,내일은 실험왕 :본격 대결 과학실험 만화,male,30,NS
1,9791130620459,철학은 어떻게 삶의 무기가 되는가 :불확실한 삶을 돌파하는 50가지 생각 도구,male,30,Philosophy
2,9788965746669,당신이 옳다 :정혜신의 적정심리학,male,30,Philosophy
3,9788950981082,바닷가 작업실에서는 전혀 다른 시간이 흐른다 :슈필라움의 심리학,male,30,Philosophy
4,9791196067694,12가지 인생의 법칙 :혼돈의 해독제,male,30,Philosophy
5,9791196509415,(어차피 살 거라면) 백 살까지 유쾌하게 나이 드는 법,male,30,Philosophy
6,9791162540640,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가,male,30,Philosophy
7,9788901230658,시작의 기술 :침대에 누워서 걱정만 하는 게으른 완벽주의자를 위한 7가지 무기,male,30,Philosophy
8,9788935212682,(흐름에 맞게 나를 지켜내는) 인생의 공식 64,male,30,Philosophy
8,9788996991342,미움받을 용기 :자유롭고 행복한 삶을 위한 아들러의 가르침,male,30,Philosophy
10,9788901154091,나는 죽을 때까지 재미있게 살고싶다 :멋지게 나이 들고 싶은 사람들을 위한 인생의 기술 53,male,30,Philosophy
11,9791186757093,"자존감 수업 :하루에 하나, 나를 사랑하게 되는 자존감 회복 훈련",male,30,Philosophy
12,9788935212484,다산의 마지막 공부 :마음을 지켜낸다는 것,male,30,Philosophy
12,9788971996676,담론 :신영복의 마지막 강의,male,30,Philosophy
14,9788901219943,신경 끄기의 기술 :인생에서 가장 중요한것만 남기는 힘,male,30,Philosophy
15,9788935212767,우리가 모르는 사이에 :인생을 다시 설계하는 무의식의 힘,male,30,Philosophy
15,9788954637169,(법륜 스님의) 행복 :행복해지고 싶지만 길을 몰라 헤매는 당신에게,male,30,Philosophy
15,9788971997048,명리 :운명을 읽다,male,30,Philosophy
18,9788950968267,탁월한 사유의 시선 :건명원 강의,male,30,Philosophy
18,9791185716435,백년을 살아보니 :인생의 황금기는 60~75세,male,30,Philosophy
20,9791187525233,사주명리 인문학 :사람과 운명과 극복에 관한 통찰,male,30,Philosophy
1,9791189279509,(인생이 한결 홀가분해지는) 법화경 마음공부,male,30,Religion
2,9788974796709,(미네소타주립대학) 불교철학 강의 :붓다의 생각을 꿰뚫는 스물네 번의 철학 수업,male,30,Religion
3,9788982641336,도올의 로마서강해 =A commentary on the epistle of Paul to the Romans,male,30,Religion
4,9788974796556,힘들 때 펴보라던 편지 :영혼을 깨우는 선승들의 일화 301,male,30,Religion
5,9788934926184,만들어진 신 :신은 과연 인간을 창조했는가?,male,30,Religion
5,9791130617114,"스님, 어떤 게 잘 사는 겁니까",male,30,Religion
5,9791195026128,삶으로 다시 떠오르기,male,30,Religion
8,9788963602806,"질문하는 신학 :하나님과 세계, 그리스도와 인간, 성령과 공동체 의미를 새롭게 묻다",male,30,Religion
8,9788972977193,"매달린 절벽에서 손을 뗄 수 있는가? :무문관, 나와 마주 서는 48개의 질문",male,30,Religion
8,9788985961851,지금 여기 깨어있기 :법륜 스님의 깨달음 이야기,male,30,Religion
8,9791162540756,새벽에 읽는 유대인 인생 특강 :수세기 동안 단 0.2%만 알았던 부와 성공의 지혜,male,30,Religion
12,9788934978480,고엔카의 위빳사나 명상 :자유에 이르는 삶의 기술,male,30,Religion
12,9788974794972,(일묵 스님이 들려주는) 초기불교 윤회 이야기 :당신 다음 삶을 바꾸는 불교 강의,male,30,Religion
12,9788985961691,깨달음 :내 눈 뜨기,male,30,Religion
12,9788985961714,법륜스님의 금강경 강의 :金剛般若波羅蜜經,male,30,Religion
12,9788996645658,불교는 왜 진실인가 :진화심리학으로 보는 불교의 명상과 깨달음,male,30,Religion
17,9788965707721,버려서 얻은 단 하나의 자유 :속박과 집착으로부터 벗어난 우리 시대의 스님 23인의 출가기,male,30,Religion
17,9788985961363,야단법석 :법륜 스님의 지구촌 즉문즉설,male,30,Religion
17,9791158510688,북유럽 신화,male,30,Religion
20,9788953134195,교회 밖 하나님 나라 :백년 인생이 말하는 예수의 뜻,male,30,Religion
1,9788934995791,대변동 :무엇을 선택하고 어떻게 변화할 것인가,male,30,SS
2,9788952240491,세계에서 가장 자극적인 나라 :짐 로저스의 어떤 예견,male,30,SS
3,9791187481539,앞으로 5년 한국의 미래 시나리오,male,30,SS
4,9791135422225,(50대 사건으로 보는) 돈의 역사 =The history of money,male,30,SS
5,9788965708056,이게 경제다 :한국 경제가 확 잡히는 최배근 교수의 팩트 저격,male,30,SS
6,9788934985068,팩트풀니스 :우리가 세상을 오해하는 10가지 이유와 세상이 생각보다 괜찮은 이유,male,30,SS
7,9788901229614,초예측 :세계 석학 8인에게 인류의 미래를 묻다,male,30,SS
7,9788965132288,어떻게 살 것인가,male,30,SS
9,9788970127248,"총, 균, 쇠:무기·병균·금속은 인류의 운명을 어떻게 바꿨는가",male,30,SS
9,9791157061402,수축사회 :성장 신화를 버려야 미래가 보인다,male,30,SS
11,9788934977841,호모 데우스 :미래의 역사,male,30,SS
12,9791188248674,"(간단함, 병맛, 솔직함으로 기업의 흥망성쇠를 좌우하는) 90년생이 온다",male,30,SS
13,9788901230801,나의 월급 독립 프로젝트 :3년 만에 30억 벌고 퇴사한 슈퍼개미의 실전 주식투자 생중계,male,30,SS
13,9788989566755,셰일 혁명과 미국 없는 세계 :세계 질서의 붕괴와 다가올 3개의 전쟁,male,30,SS
15,9791130621388,결단 :자수성가 백만장자들의 압도적 성공의 비밀,male,30,SS
15,9791160507171,"직장이 없는 시대가 온다 :경제적 자유인가, 아니면 불안한 미래인가",male,30,SS
17,9791187993575,"앞으로 10년, 대한민국 부동산 :2019-2029",male,30,SS
18,9788935212224,(댄 애리얼리) 부의 감각,male,30,SS
18,9788959065141,바벨탑 공화국 :욕망이 들끓는 한국 사회의 민낯,male,30,SS
18,9791162540800,(나심 탈레브) 스킨 인 더 게임 :선택과 책임의 불균형이 가져올 위험한 미래에 대한 경고,male,30,SS
1,9788932473802,어디서 살 것인가 :우리가 살고 싶은 곳의 기준을 바꾸다,male,30,TE
2,9788983717573,백년 허리 :허리 보증 기간을 100년으로 늘리는 방법,male,30,TE
3,9791188850624,(세계사를 바꾼) 12가지 신소재 :문명의 기반이 된 '철'부터 미래를 이끌 '메타물질'까지!,male,30,TE
4,9788959139163,(허영만의) 커피 한잔 할까요?,male,30,TE
4,9788959139897,(허영만의) 커피 한잔 할까요?,male,30,TE
6,9788959139583,(허영만의) 커피 한잔 할까요?,male,30,TE
6,9791188850464,숨 하나 잘 쉬었을 뿐인데 :일본 최고의 호흡 전문의가 전하는 하루 5분 기적의 호흡법!,male,30,TE
8,9788957369159,수소전기차 시대가 온다 :세계가 주목하는 대한민국 수소전기차 기술 개발 풀 스토리,male,30,TE
8,9788959130269,(허영만의) 커피 한잔 할까요?,male,30,TE
8,9788959134687,(허영만의) 커피 한잔 할까요?,male,30,TE
8,9788964943687,인체 구조 교과서 =아픈 부위를 해부학적으로 알고 싶을 때 찾아보는 인체 도감 /The human body system book,male,30,TE
8,9788967441791,환자 혁명 :약과 병원에 의존하던 건강 주권을 회복하라,male,30,TE
13,9788925565330,(일하는 당신의 피로를 풀어주는) 대단한 스트레칭,male,30,TE
13,9788959130061,(허영만의) 커피 한잔 할까요?,male,30,TE
13,9788959130542,(허영만의) 커피 한잔 할까요?,male,30,TE
13,9788984059436,식사가 잘못됐습니다 :의사가 가르쳐주는 최강의 식사 교과서,male,30,TE
13,9791155811887,나는 내가 죽었다고 생각했습니다 :뇌과학자의 뇌가 멈춘 날,male,30,TE
18,9788965962830,"골든아워 :생과 사의 경계, 중증외상센터의 기록",male,30,TE
19,9791159922510,모든 것은 그 자리에 :첫사랑 이야기부터 마지막 이야기까지,male,30,TE
19,9791189653187,"인류를 구한 12가지 약 이야기 :마취제에서 항암제까지, 고통과 두려움에서 벗어나게 해준 치료약의 역사",male,30,TE
1,9791186073605,축구 잘하는 50가지 비밀 :진짜 진짜 축구 잘하고 싶은 어린이만 보는 책!,male,40,art
2,9791186073995,야구 잘하는 50가지 비밀 :진짜 진짜 야구 잘하고 싶은 어린이만 보는 책!,male,40,art
3,9791186494431,세상에서 제일 재밌는 종이접기 - 색종이 한 장이면 장난감 뚝딱!,male,40,art
4,9788962228960,(한 권으로 끝내는) 종이접기,male,40,art
5,9788997227099,(매일매일 두뇌 트레이닝) 간단 종이접기 대백과,male,40,art
6,9788970948713,드로잉 탐정단 :도서관 책 도둑을 잡아라!,male,40,art
7,8809105873036,이웃집 토토로,male,40,art
8,9788930202626,Why? 스포츠과학,male,40,art
9,9788930219563,Why? 마술과학,male,40,art
